"Pcode","Locality","State","Comments","DeliveryOffice","PresortIndicator","ParcelZone","BSPnumber","BSPname","Category","Lat","Long"
"0835","HOWARD SPRINGS","NT",,"HOWARD SPRINGS LPO            ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.48138","131.029173"
"0835","VIRGINIA","NT",,"HOWARD SPRINGS LPO            ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.48138","131.029173"
"0836","GIRRAWEEN","NT",,"HUMPTY DOO LPO                ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.525546","131.103025"
"0836","HERBERT","NT",,"HUMPTY DOO LPO                ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.525546","131.103025"
"0836","HUMPTY DOO","NT",,"HUMPTY DOO LPO                ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.525546","131.103025"
"0837","MANTON","NT",,"NOONAMAH CPA                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.460094","130.842663"
"0837","NOONAMAH","NT",,"NOONAMAH CPA                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.460094","130.842663"
"0838","BERRY SPRINGS","NT",,"BERRY SPRINGS CPA             ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.709507","130.995407"
"0840","DUNDEE BEACH","NT",,"DARWIN DELIVERY CENTRE        ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.717562","130.351316"
"0840","DUNDEE DOWNS","NT",,"DARWIN DELIVERY CENTRE        ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.717562","130.351316"
"0840","DUNDEE FOREST","NT",,"DARWIN DELIVERY CENTRE        ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.717562","130.351316"
"0841","DARWIN RIVER","NT",,"DARWIN DELIVERY CENTRE        ","085","NT1","001","DARWIN","Delivery Area                                     ","-12.801028","130.955789"
"0845","BATCHELOR","NT",,"DARWIN DELIVERY CENTRE        ","085","NT1","001","DARWIN","Delivery Area                                     ","-13.038663","131.072091"
"0846","ADELAIDE RIVER","NT",,"DARWIN DELIVERY CENTRE        ","085","NT1","001","DARWIN","Delivery Area                                     ","-13.226806","131.098416"
"0847","PINE CREEK","NT",,"PINE CREEK LPO                ","085","NT1","001","DARWIN","Delivery Area                                     ","-13.824123","131.835799"
"0850","COSSACK","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.464497","132.262021"
"0850","EMUNGALAN","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.464497","132.262021"
"0850","KATHERINE","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.464497","132.262021"
"0850","KATHERINE EAST","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.464497","132.262021"
"0850","KATHERINE SOUTH","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.464497","132.262021"
"0850","LANSDOWNE","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.464497","132.262021"
"0851","KATHERINE","NT","PO Boxes","KATHERINE POST SHOP","085","NT1","001","DARWIN","Post Office Boxes                                 ","-14.464497","132.262021"
"0852","ARNOLD","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","BAINES","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","BARUNGA","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","BESWICK","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","BESWICK CREEK","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","BINJARI","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","BIRDUM","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","BRADSHAW","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","BUCHANAN","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","BULMAN WEEMOL","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","CRESWELL","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","DAGURAGU","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","DALY WATERS","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","DELAMERE","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","DUNMARRA","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","EDITH","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","ELSEY","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","ELSEY STATION","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","FLORINA","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","FLYING FOX","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","GREGORY","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","GULUNG MARDRULK","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","GURINDJI","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","JILKMINGGAN","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","KALKARINDJI","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","KATHERINE","NT","PO Bags","KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","LAJAMANU","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","LARRIMAH","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","LIMMEN","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","MANBULLOO","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","MARANBOY","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","MATARANKA","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","MCARTHUR","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","MINIYERI","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","NGUKURR","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","NITMILUK","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","PELLEW ISLANDS","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","PIGEON HOLE","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","ROBINSON RIVER","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","STURT PLATEAU","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","TANAMI EAST","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","TIMBER CREEK","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","TOP SPRINGS","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","URALLA","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","VENN","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","VICTORIA RIVER","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","VICTORIA RIVER DOWNS","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","WARUMUNGU","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","WAVE HILL","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","WILTON","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0852","YARRALIN","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-14.92267","133.064654"
"0853","TINDAL","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","0","0"
"0854","BORROLOOLA","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-16.81839","137.14707"
"0854","KING ASH BAY","NT",,"KATHERINE DC                  ","085","NT1","001","DARWIN","Delivery Area                                     ","-16.81839","137.14707"
"0860","TENNANT CREEK","NT",,"TENNANT CREEK LPO             ","087","NT1","045","SA CITY SUBS","Delivery Area                                     ","-19.648306","134.186642"
"0861","BRUNCHILLY","NT",,"TENNANT CREEK LPO             ","087","NT1","045","SA CITY SUBS","Post Office Boxes                                 ","-18.94406","134.318373"
"0861","TENNANT CREEK","NT","PO Boxes","TENNANT CREEK LPO             ","087","NT1","045","SA CITY SUBS","Post Office Boxes                                 ","-18.94406","134.318373"
"0862","AVON DOWNS","NT",,"TENNANT CREEK LPO             ","087","NT1","045","SA CITY SUBS","Delivery Area                                     ","-20.231104","137.762232"
"0862","CALVERT","NT",,"TENNANT CREEK LPO             ","087","NT1","045","SA CITY SUBS","Delivery Area                                     ","-20.231104","137.762232"
"0862","CRESSWELL DOWNS","NT",,"TENNANT CREEK LPO             ","087","NT1","045","SA CITY SUBS","Delivery Area                                     ","-20.231104","137.762232"
"0862","ELLIOTT","NT",,"TENNANT CREEK LPO             ","087","NT1","045","SA CITY SUBS","Delivery Area                                     ","-20.231104","137.762232"
"0862","HELEN SPRINGS","NT",,"TENNANT CREEK LPO             ","087","NT1","045","SA CITY SUBS","Delivery Area                                     ","-20.231104","137.762232"
"0862","MUCKATY STATION","NT",,"TENNANT CREEK LPO             ","087","NT1","045","SA CITY SUBS","Delivery Area                                     ","-20.231104","137.762232"
"0862","NEWCASTLE WATERS","NT",,"TENNANT CREEK LPO             ","087","NT1","045","SA CITY SUBS","Delivery Area                                     ","-20.231104","137.762232"
